@relation sentiment

@attribute tweet string
@attribute sentiwordnetpositive numeric
@attribute sentiwordnetnegative numeric
@attribute sentiwordnetneutral numeric
@attribute sentiwordnettotal numeric
@attribute sentiment {positive,negative,neutral}

@data
'happy thursday it is a brisk morning out there but is supposed to warm up and be a beautiful day happyspecialcharacter exclamationmarkcharacter exclamationmarkcharacter exclamationmarkcharacter exclamationmarkcharacter exclamationmarkcharacter exclamationmarkcharacter',0.25925925925925924,0.0,0.1111111111111111,1.6436285236105888,positive
'what about   questionmarkcharacter',0.0,0.0,0.0,0.0,neutral
'upload to  and share link with the class questionmarkcharacter',0.18181818181818182,0.0,0.2727272727272727,0.05519720024865572,neutral
'toshiba canvio tb usb plus portable hard disk drive',0.2222222222222222,0.1111111111111111,0.2222222222222222,0.10291037247586882,neutral
'i gave k about shopping on',0.0,0.0,0.3333333333333333,0.0,neutral
'fuckin opera so fkn hate exclamationmarkcharacter',0.0,0.16666666666666666,0.3333333333333333,-0.25,negative
'this ain t mcdonald s you can t have it your way exclamationmarkcharacter',0.15384615384615385,0.0,0.23076923076923078,0.052035596042094866,neutral
'follow your dreams dont ever give up this song is for all the dreamers he said while ringing up his customer s',0.12,0.04,0.24,0.06720474948352356,neutral
'building your marketing funnel with googleanalytics moz',0.0,0.0,0.42857142857142855,0.0,neutral
'i swear i wear  like everyyyy day i love them tho so',0.23076923076923078,0.07692307692307693,0.15384615384615385,0.20802677551925292,positive
'glad  finally friday',0.0,0.25,0.5,-0.06198347107438018,positive
'how to recognize and avoid phishing emails and links via featuring',0.09090909090909091,0.09090909090909091,0.09090909090909091,0.10219723238188075,neutral
'barista in jawalakhel is open till nine pm and till ten pm this is super exciting for patan i say',0.13043478260869565,0.043478260869565216,0.17391304347826086,0.47428990574266783,positive
'the philosophy of social science an introduction cambridge introductions to philosophy this new interdisci',0.35714285714285715,0.07142857142857142,0.07142857142857142,0.22296610214389478,neutral
'systems inc csco leading into the future but trading at seeking alpha systems',0.0,0.0,0.4375,0.0,positive
'cannot install gem therubyracer in os x mavericks stack overflow',0.07692307692307693,0.07692307692307693,0.38461538461538464,0.20205499589045062,neutral
'hey no one ever uses minion for anything at all stop making it the default font',0.0625,0.0625,0.1875,-0.07382032751585275,negative
'blame  for a bad markup is as silly as blame your camera for a bad picture it s just a tool',0.045454545454545456,0.2727272727272727,0.18181818181818182,-1.5456524477315532,negative
'quick coffee all the time exclamationmarkcharacter',0.14285714285714285,0.0,0.2857142857142857,0.0799522607053738,positive
'sometimes disney does it right upmovie carlandellie love marriage',0.3333333333333333,0.0,0.2222222222222222,0.38260110088599697,positive
'live month gold membership card',0.3333333333333333,0.16666666666666666,0.3333333333333333,0.016727645812837897,neutral
'love my new boots',0.3333333333333333,0.0,0.0,0.394205049668089,positive
'groupon moves from  to node js',0.0,0.0,0.2222222222222222,0.0,neutral
'coming home from basketball an shoving a spoonful of  into my mouth bestfeelingever',0.07142857142857142,0.0,0.14285714285714285,0.010564078275962124,positive
'the only best thing about this is my background looks full in view not half',0.1875,0.25,0.0625,-0.43917155365438404,positive
'android developers can get the  g for free tech news gadgets',0.16666666666666666,0.08333333333333333,0.25,0.023095027556607126,neutral
'the entire plot of ratatouille funny',0.4444444444444444,0.0,0.2222222222222222,0.3257299270072993,positive
'has not even cured me i ve fucked it',0.09090909090909091,0.09090909090909091,0.09090909090909091,-0.6222627737226277,negative
'unleashes yoga media tablet with eighteen hours of battery life x bit labs technology',0.13333333333333333,0.2,0.2,-0.08263081736517014,neutral
'for happy hour i need it mmmm not sippin henny tonight bar exclamationmarkcharacter exclamationmarkcharacter exclamationmarkcharacter',0.05555555555555555,0.1111111111111111,0.3333333333333333,-0.16531268154644774,positive
'unlikely hero randy format mp music',0.3333333333333333,0.16666666666666666,0.3333333333333333,-0.14033366094843158,neutral
'love her examples tots on board good marketing doesn t feel like marketing brands that get it via',0.16666666666666666,0.05555555555555555,0.2222222222222222,0.7412679649690657,positive
'stupid  and stupid firewall',0.0,0.4,0.2,-0.8700000000000001,negative
'looooveee you more honey',0.25,0.0,0.25,0.041666666666666664,positive
'not sure about disney but i would pitch pixar they re on women s empowerment frontline',0.0625,0.0625,0.3125,-0.375,negative
'oh good is opening down the street just in time for me to stop buying their stuff because the quality sucks',0.2857142857142857,0.09523809523809523,0.0,0.8492532261788432,negative
'i can t wait exclamationmarkcharacter exclamationmarkcharacter',0.0,0.0,0.2857142857142857,0.0,positive
'i m loving this new coffee maker coffee hottea frenchroast hazlenut omg sooo good happyspecialcharacter',0.14285714285714285,0.0,0.2857142857142857,0.880574821860513,positive
'lol it s another place over there by',0.2,0.0,0.3,0.02078291244762112,neutral
'don t miss secrets of selfridge tonight at only on tv exclamationmarkcharacter',0.0,0.15384615384615385,0.3076923076923077,-0.13883937401394245,neutral
'working with',0.25,0.0,0.25,0.06818181818181819,neutral
'new job technician cell exclamationmarkcharacter',0.1111111111111111,0.1111111111111111,0.5555555555555556,0.09843658757487897,neutral
'i want some churches chicken now omg but why when u have exclamationmarkcharacter exclamationmarkcharacter exclamationmarkcharacter exclamationmarkcharacter exclamationmarkcharacter',0.16666666666666666,0.05555555555555555,0.05555555555555555,0.08537026014677396,positive
'i love my new tiffany co necklace',0.2857142857142857,0.0,0.42857142857142855,0.394205049668089,positive
'i upgraded to the   phone yesterday from an older nexus nice phone and the speed difference with lte is amazing',0.13636363636363635,0.045454545454545456,0.3181818181818182,0.8755201215108472,positive
'could have been better try must better specs exclamationmarkcharacter',0.36363636363636365,0.0,0.18181818181818182,1.2640776098991555,positive
'very rare we verified and unfortunately they re no longer available check out our website for alternate styles sadspecialcharacter exclamationmarkcharacter exclamationmarkcharacter',0.23809523809523808,0.047619047619047616,0.14285714285714285,-0.5332427191772348,negative
'new post   combining wii u and ds network ids adds miiverse to ds in neoseeker',0.0625,0.0,0.1875,0.13057482186051292,neutral
'my dad is using oh my god stop so embarrassing cheekyspecialcharacter',0.14285714285714285,0.07142857142857142,0.2857142857142857,-0.7312199264738932,negative
'hello i have a very specific technical question regarding a website that i need to ask can you help questionmarkcharacter',0.25,0.1,0.1,0.3445047807664346,neutral
'bootunlocker v adds support for nexus lets you relock and unlock bootloader without data wipes root',0.0,0.0,0.25,0.0,neutral
'females who aren t always at parties clubs every weekend are the type of females who are worth being in a relationship with',0.043478260869565216,0.043478260869565216,0.17391304347826086,0.11336757854497673,neutral
'can t believe i m currently paying a month in phone contracts to be using a  phone this is not right not fair sadspecialcharacter',0.16,0.08,0.24,-0.8621322100745584,negative
'happy birthday',0.3333333333333333,0.0,0.3333333333333333,0.4809458218549128,neutral
'picture  s new coffee flavor is saucy',0.125,0.25,0.25,0.10342196723036325,positive
'i just made a   account bestphoto photoofday friends once new app exclamationmarkcharacter',0.23076923076923078,0.0,0.07692307692307693,0.207795320250617,neutral
'this is our page link if you want to share it to your walls and groups the more members we have the more the',0.08333333333333333,0.0,0.20833333333333334,0.0952321780883172,neutral
'i liked a video the complete history of the',0.09090909090909091,0.0,0.18181818181818182,0.2625383267630311,positive
'maschine producerpov phone cam on the hardware',0.0,0.0,0.42857142857142855,0.0,neutral
'how you suppose to eat pickleswith a pack of kool aid and a little sugar with sour  exclamationmarkcharacter exclamationmarkcharacter exclamationmarkcharacter exclamationmarkcharacter',0.09090909090909091,0.18181818181818182,0.09090909090909091,-0.6834891373031082,neutral
'wanted snow chains for a smart car exclamationmarkcharacter exclamationmarkcharacter exclamationmarkcharacter exclamationmarkcharacter',0.09090909090909091,0.0,0.2727272727272727,0.2868032352728158,neutral
'never been so grossed out before there was a dead worm in my  ineedanewone exclamationmarkcharacter',0.0,0.1875,0.125,-0.827978457410291,negative
'coffee tastes like crap never buying that shit again thank god for lol exclamationmarkcharacter',0.058823529411764705,0.17647058823529413,0.17647058823529413,-0.8037552188139001,negative
'learning   is going really well exclamationmarkcharacter',0.19047619047619047,0.0,0.19047619047619047,0.6469915468361919,positive
'international numbers ee orange o ext have all been reported as not working even tho they previously were fixyourshit questionmarkcharacter',0.1,0.1,0.3,-0.8684772567261753,negative
'disappointing more than just sonic fans now sadspecialcharacter',0.2222222222222222,0.1111111111111111,0.2222222222222222,-0.6826649505487061,negative
'you can learn languages with your mac learn how to communicate in chinese apple mac education exclamationmarkcharacter',0.17647058823529413,0.058823529411764705,0.23529411764705882,0.21089033110690159,neutral
'why the hell would i use questionmarkcharacter',0.1,0.1,0.1,-0.2466415862186566,negative
'i m still thinking what i should do but i may just create them on   or draw it out scan it edit and print',0.15384615384615385,0.07692307692307693,0.19230769230769232,0.11046075263192817,neutral
'how to get data set name implicitly in rexx questionmarkcharacter',0.3,0.1,0.1,-0.12701483854423895,neutral
'miles this morning hate running in gusting winds best my feet have felt in two weeks ran in brooks glycerin s',0.09523809523809523,0.09523809523809523,0.19047619047619047,-0.21075993754900207,negative
'hugo boss quarterly earnings miss forecasts the market environment in china remains tense via',0.07142857142857142,0.14285714285714285,0.5,-0.12654363716757738,neutral
'you can take a look to this little preview at total look photoshoot exclamationmarkcharacter',0.06666666666666667,0.2,0.13333333333333333,-0.3918521350831463,neutral
'josh smith vs paul george is a hell of a match up exclamationmarkcharacter',0.3076923076923077,0.15384615384615385,0.0,-0.18708264496016602,neutral
'a demain cute art love paint marisacastro',0.42857142857142855,0.0,0.14285714285714285,0.7266361999376358,positive
'does anybody else feel the need to punch joe in the face questionmarkcharacter',0.0,0.21428571428571427,0.07142857142857142,-0.05285615993658006,negative
'just great update thank you keep it up exclamationmarkcharacter exclamationmarkcharacter exclamationmarkcharacter',0.2727272727272727,0.09090909090909091,0.18181818181818182,0.19505441925467637,positive
'this creepy ass guy is shamelessly hitting on the salad lady and me in  can you not',0.05,0.15,0.2,-1.5763793652689844,negative
'rt the buzz is all about these beauties stop by  to get your pair today tuesdayshoesday exclamationmarkcharacter',0.21052631578947367,0.05263157894736842,0.05263157894736842,0.12366470827325837,positive
'baskin robbins has a great bogo deal news bubblews bubblews exclamationmarkcharacter',0.18181818181818182,0.0,0.18181818181818182,0.13567016015777278,positive
'has the most gorgeous dresses i ve ever seen stg',0.08333333333333333,0.0,0.25,0.75,positive
'field marketing segment manager clinical decision support   germany',0.1111111111111111,0.0,0.7777777777777778,0.01149802890932983,neutral
'may be the st gaming console i ever buy rt  officially unboxes the ps',0.13333333333333333,0.0,0.3333333333333333,0.09769169271780885,neutral
'live editor for frontendenginners',0.2,0.0,0.4,0.014769649271689472,neutral
'is not age appropriate for middle school',0.0,0.125,0.5,-0.625,neutral
'looking to invest in a new computer see the latest  laptop computer available now exclamationmarkcharacter questionmarkcharacter',0.29411764705882354,0.058823529411764705,0.23529411764705882,0.40339977873813926,neutral
'i fucking hate',0.4,0.2,0.0,-0.05249731308049836,negative
'i hate when i see ppl over charging for hair that shit don t even be lasting that long fuck u thinking it s not',0.1111111111111111,0.14814814814814814,0.2962962962962963,-1.00059458387014,negative
'announces official walking dead monopoly set via',0.125,0.25,0.125,-0.3037036444008119,neutral
'i know one of the instructors at full sail got you a job how was it working with dell and  what did you do questionmarkcharacter questionmarkcharacter',0.07407407407407407,0.07407407407407407,0.07407407407407407,0.007148158004519178,neutral
'join   consulting as retail expertcontact hemalatha rajan cheekyspecialcharacter',0.1111111111111111,0.0,0.1111111111111111,0.05474452554744526,neutral
'this is genius',0.25,0.0,0.0,0.31427945685501535,positive
'cookies are too good',0.2,0.2,0.2,0.3947577636735701,positive
'such a fun and colourful font love it multicolore free fonts exclamationmarkcharacter exclamationmarkcharacter',0.23076923076923078,0.15384615384615385,0.07692307692307693,0.23379536990302918,positive
'lets have two girls and name em rolls and porsche',0.2,0.0,0.1,0.06631092005836815,neutral
'now only lets me log into one of my gmail accounts at a time can we talk about how inconvenient that is disappointing google questionmarkcharacter',0.08,0.16,0.08,-1.4067675274758367,negative
'good you dyke',0.3333333333333333,0.3333333333333333,0.0,0.27354564246144886,positive
'best way to gain newfollowers',0.6,0.0,0.0,0.3618431526387161,positive
'you smell good like the soda my cousin maggie you guys',0.08333333333333333,0.0,0.3333333333333333,0.4780910970069034,positive
'the worst kind of liquor is  just nasty',0.1,0.2,0.2,-0.9786162669918259,negative
'great meeting you hope you enjoyed auntie anne s pretzels and shake shack exclamationmarkcharacter',0.14285714285714285,0.14285714285714285,0.21428571428571427,0.1638209520781584,positive
'going barbour coat shopping today with   discount bargain exclamationmarkcharacter exclamationmarkcharacter exclamationmarkcharacter exclamationmarkcharacter exclamationmarkcharacter',0.14285714285714285,0.0,0.21428571428571427,0.23484848484848486,positive
'already looking at the  menu deciding what i want ha ha ha wow',0.2,0.06666666666666667,0.3333333333333333,0.11417393381913749,positive
'what happens when u put on salmon u get salmonella haha someone date me plz',0.1875,0.0,0.3125,0.04668406297308187,neutral
'in tweetbot i could read only my lists with bar i cant do it with tweetbot sadspecialcharacter',0.09523809523809523,0.14285714285714285,0.047619047619047616,0.5288395277308948,negative
'someone should bring me a',0.0,0.14285714285714285,0.42857142857142855,-0.0028953364221291837,neutral
'strep scorecard might help tell if you need a doc',0.2,0.1,0.3,0.17740396373392342,neutral
'starts sample shipments of cmos image sensor for automotive view cameras',0.0,0.16666666666666666,0.25,-0.06350422591613167,neutral
'was creeping on briana and found that one tweet so i retweeted it cause it s true annoyedspecialcharacter',0.05555555555555555,0.05555555555555555,0.2222222222222222,0.12258288341636171,neutral
'a new pc at your fingertips how can you resist the   laptop computer unbeatable value exclamationmarkcharacter',0.11764705882352941,0.11764705882352941,0.17647058823529413,-0.051898494555151636,positive
'and i decided to try out some flower crowns and i couldn t help but think about tyler',0.21052631578947367,0.0,0.15789473684210525,0.31904669789660844,positive
'why seo is a must in one website questionmarkcharacter',0.0,0.0,0.1111111111111111,0.0,neutral
'true hahahha then just try   happyspecialcharacter',0.42857142857142855,0.0,0.14285714285714285,0.23777123272149675,positive
'meet the suv of motorcycles and its electric siblings autos news cars',0.25,0.0,0.08333333333333333,0.09409315977982655,neutral
'this is the future  monza concept via',0.0,0.0,0.375,0.0,neutral
'abercrombie fitch is probably the worst place in the world',0.1,0.2,0.2,-0.8736883436320985,negative
'loving elementaryos on an old  aspire one',0.375,0.0,0.125,0.9780712134656121,positive
'narker threw a curve ball that was not day',0.09090909090909091,0.18181818181818182,0.18181818181818182,-0.98293583477458,neutral
'is elon musk the next steve jobs questionmarkcharacter',0.0,0.0,0.125,0.0,neutral
'now available',0.2857142857142857,0.0,0.42857142857142855,0.19564828614008944,neutral
'i strongly suggest everyone to try the  green tea by trader joes it s everything',0.1875,0.0625,0.25,0.17368389590489555,positive
'me and le booboo matched today wore our  shirts',0.1,0.0,0.0,0.06818181818181819,neutral
'i just used   to discover of the night by bastille',0.09090909090909091,0.09090909090909091,0.18181818181818182,0.04141293677286933,neutral
'terrific but not yet essential abc news',0.4444444444444444,0.1111111111111111,0.1111111111111111,-0.37133057171961,positive
'stupid commercial awful beer',0.0,0.5,0.5,-0.9594929162575396,negative
'tweet your song or music service to over thousand real followers for as low as',0.06666666666666667,0.13333333333333333,0.26666666666666666,-0.08212237646332933,neutral
'amazing deals price cuts and big savings on   g vx ts gaming laptop review now exclamationmarkcharacter',0.29411764705882354,0.0,0.23529411764705882,0.4095110804864175,neutral
'keep your email private scroogled exclamationmarkcharacter',0.0,0.2857142857142857,0.14285714285714285,-0.050302201954607696,neutral
'kingfisher bluert if you leave beer in my fridge that shit is no longer yours',0.0,0.06666666666666667,0.3333333333333333,-0.1569462197321738,neutral
'i think i m not going to buy the  anymore i m not even certain about what school i want to go to or if i m even going back',0.22580645161290322,0.0967741935483871,0.1935483870967742,-1.1961352424580411,negative
'sucks',0,0,1,0,negative
'go home   you are so drunk',0.2857142857142857,0.0,0.2857142857142857,0.013037262914654494,negative
'next stop',0.3333333333333333,0.0,0.0,0.0027102847290452117,neutral
'cap n crunch rt lucky charms the best cereal argue this',0.18181818181818182,0.09090909090909091,0.36363636363636365,0.8138673815111004,positive
'how to add code box area to your   blog posts make money informative blog via questionmarkcharacter',0.23529411764705882,0.0,0.35294117647058826,0.13891292295452756,neutral
'if i have a  eclipse and i look at the eclipse with my naked eyes i ll be safe right questionmarkcharacter',0.22727272727272727,0.09090909090909091,0.09090909090909091,0.48853950153232484,neutral
'nice picture',0.5,0.5,0.0,0.5335961985329868,positive
'amazing deals price cuts and big savings on   aspire v highly recommended exclamationmarkcharacter',0.35714285714285715,0.0,0.14285714285714285,0.8902158470684767,positive
'you always do i see your',0.14285714285714285,0.2857142857142857,0.0,-0.023829034617087512,neutral
'after all the problems i have had with this van which is less than years old you should be ashamed',0.15,0.1,0.1,-0.8638208495729034,negative
'is getting a little creepy with their slogans',0.0,0.2222222222222222,0.1111111111111111,-0.9431818181818182,negative
'i hate fake dr martens',0.0,0.4,0.0,-1.0,negative
'i m so tired of fake friends  liars being ignored getting hurt',0.15384615384615385,0.15384615384615385,0.15384615384615385,-0.916078818251761,negative
'it s disturbing',0.0,0.3333333333333333,0.3333333333333333,-0.875,negative
'we drank those  drinks and dry humped it was awful i think she gave me poison ivy itsalwayssunny',0.1,0.25,0.05,-1.1262892718906976,negative
'i gotta chill with the  i m having the worst anxiety and hyper all at once i don t like how this feel',0.0,0.24,0.16,-0.9620441087384912,negative
'oh that was embarrassing just tripped hella bad in',0.09090909090909091,0.18181818181818182,0.18181818181818182,-1.078841053249446,negative
'the infamous  think pad is something i ve been blessed with and it s nothing short of awful',0.10526315789473684,0.15789473684210525,0.10526315789473684,-1.2783146413171416,negative
'hey no lime anymore what is wrong with you grave disappointment questionmarkcharacter questionmarkcharacter',0.0,0.23076923076923078,0.15384615384615385,-0.8629548215380527,negative
'changing that bulb was horrible i dislike  at the moment things used to be simple on changing things now its all chaotic',0.125,0.20833333333333334,0.125,-1.0869496209064753,negative
'worst original sandwhich ever smelled really bad and was all burnt this is the third time this happens exclamationmarkcharacter exclamationmarkcharacter exclamationmarkcharacter',0.09523809523809523,0.19047619047619047,0.09523809523809523,-0.8700934621913647,negative
'all we havin at the party is exclusive vodka none of that cheap ass shit like uv captain morgan smirnoff etc',0.045454545454545456,0.18181818181818182,0.22727272727272727,-0.8278505750181145,negative
'stupid how stopped working so idk where to see who of the people i follow is inactive now',0.15,0.15,0.1,-0.845497458704081,negative
'just had the world s worst excuse for a grilled cheese at definitely never making that mistake again',0.14285714285714285,0.23809523809523808,0.19047619047619047,-1.6213902352247562,negative
'your not looking for sarcastic responses here',0.0,0.375,0.125,-1.3409090909090908,neutral
'is it weird that i know when a is going into its stale state of being bad because when you bite into it it shouldnt be hard annoyedspecialcharacter questionmarkcharacter',0.1,0.16666666666666666,0.0,-0.9415965011942784,negative
'lmao gene i cant believe people still at that damn party it smelled like ass sour coochie rough sex and exclamationmarkcharacter exclamationmarkcharacter exclamationmarkcharacter',0.041666666666666664,0.25,0.16666666666666666,-0.8613721397441941,negative
'avg as bad as which clogs up slows down your pc laptop use free revo uninstaller to remove all crappy programmes files',0.08695652173913043,0.21739130434782608,0.08695652173913043,-1.2056136055432833,negative
'the eleven has pulpy simply orange but not pulpy princessprobz',0.09090909090909091,0.2727272727272727,0.18181818181818182,-1.488138686131387,neutral
'ain t never let me down',0.0,0.5,0.125,-0.9140568938958399,neutral
'it used to be at dp but has moved to the quality is shocking dress not worth the money so disappointing exclamationmarkcharacter exclamationmarkcharacter',0.16666666666666666,0.125,0.125,-0.8493308263368065,negative
'not hosting jam europe event in via',0.0,0.4444444444444444,0.2222222222222222,-0.8047520661157024,neutral
'gotta say bf ghosts its like the difference between single malt and one is slow and measured the other is hyperactive and messy',0.08,0.28,0.04,-1.36586645378874,negative
'black girls with acne look like crunch bars sorry i m a terrible person looooool i can t breath tbh sadspecialcharacter exclamationmarkcharacter exclamationmarkcharacter',0.041666666666666664,0.20833333333333334,0.25,-1.6307221892725425,negative
'i am not discouraged because every wrong attempt discarded is another step forward t e edison',0.0625,0.125,0.25,-0.9668796811725049,neutral
'not talking to for the rest of the day bc i hate her',0.14285714285714285,0.14285714285714285,0.0,-0.8441383649080153,negative
'one thing i really hate sitting in traffic have you ever looked at the back of a until its ugliness made you want to be sick questionmarkcharacter',0.13793103448275862,0.1724137931034483,0.06896551724137931,-0.8141480456771827,negative
'app has been slow sending for ages today msgs not being received unless other person opens the app',0.05263157894736842,0.15789473684210525,0.10526315789473684,-0.8734397432598549,negative
'i like swine and do what u want other is creepy and distasteful',0.07692307692307693,0.3076923076923077,0.15384615384615385,-1.313048484115836,negative
'who can i contact for bad service i paid for my car to get fixed and left with the same result not fixed out of money exclamationmarkcharacter exclamationmarkcharacter questionmarkcharacter',0.06666666666666667,0.1,0.16666666666666666,-0.8642855405099432,negative
'finally a gov website that looks not bad https t co avikwiokx uses thanks to for the heads up fb annoyedspecialcharacter exclamationmarkcharacter',0.08695652173913043,0.08695652173913043,0.21739130434782608,-0.9198301699234505,positive
'that victoria s secret baby is just the tip of a disturbing trend',0.15384615384615385,0.15384615384615385,0.3076923076923077,-0.9032391249584881,negative
'i love your hair i m and not quite that brave but i did recently cut my hair short and spikey and added happyspecialcharacter exclamationmarkcharacter exclamationmarkcharacter',0.07142857142857142,0.14285714285714285,0.21428571428571427,-1.17844128495484,positive
'making random frivolous requests from the bed bath beyond to suppress my hatred for literally everything steelcutleryset keurig',0.1111111111111111,0.16666666666666666,0.1111111111111111,-0.913570502752418,negative
'i love that commercial exclamationmarkcharacter exclamationmarkcharacter',0.375,0.125,0.0,0.37113291472707766,positive
'one week until my birthday did i already mention i like  questionmarkcharacter',0.15384615384615385,0.0,0.15384615384615385,0.1687956204379562,positive
'mmmm happyveteransdaydad exclamationmarkcharacter',0.0,0.0,0.5,0.0,positive
'madam love them  exclamationmarkcharacter',0.3333333333333333,0.0,0.16666666666666666,0.34696356114090937,positive
'okay i liked the  one it s cute it s cute',0.25,0.0,0.25,1.1477272727272727,positive
'someone eat  with me exclamationmarkcharacter',0.125,0.125,0.375,-0.04218807142595032,neutral
'margaritas yummy chili s grill bar exclamationmarkcharacter exclamationmarkcharacter exclamationmarkcharacter',0.1111111111111111,0.0,0.4444444444444444,0.5,positive
'the buttons are messed up with  lol',0.125,0.0,0.0,0.04024310118265441,negative
'check out this video from the  adventador exclamationmarkcharacter',0.1111111111111111,0.0,0.1111111111111111,0.016092309826651774,neutral
'why the hell would i use  a case by case introduction questionmarkcharacter',0.2857142857142857,0.07142857142857142,0.07142857142857142,-0.2245727714105736,negative
'this surely describes the beauty of the medical profession share if you agree courtesy',0.35714285714285715,0.07142857142857142,0.07142857142857142,1.240779309394315,neutral
'ok im watching  music awards now',0.2857142857142857,0.0,0.14285714285714285,0.12296322262716783,neutral
'i m giving away  can cooler check it out',0.18181818181818182,0.09090909090909091,0.09090909090909091,0.02776614155658816,neutral
'i want a  watch so bad exclamationmarkcharacter',0.2222222222222222,0.1111111111111111,0.2222222222222222,-0.08453570092333101,positive
'the  r is amazing',0.2,0.0,0.2,0.27272727272727276,positive
'i can t wait to go home and eat barbecue chips and drink',0.4,0.0,0.26666666666666666,0.2866193650643198,neutral
'i want  more than life right now soml every day',0.38461538461538464,0.07692307692307693,0.23076923076923078,0.10004938949204698,positive
'i love cheddar flavored  thier fucking good',0.25,0.125,0.0,0.7189940520872067,positive
'i really want dippin dots right now what questionmarkcharacter',0.4444444444444444,0.0,0.0,0.503916216667265,positive
'i wish i could go get some chick fil a',0.3,0.0,0.1,0.23913008752174855,positive
'a  for my birthday pls thankyou',0.0,0.0,0.14285714285714285,0.0,positive
'so happy soccer season starts in the winter i love wearing sweats  and just playing in cold weather in general',0.18181818181818182,0.13636363636363635,0.22727272727272727,0.490978496668278,positive
'i do believe your  is wrong the coach has no tush what so ever fotched',0.0625,0.125,0.25,-0.3691337439515708,negative
'good good d she s great to her fans',0.3333333333333333,0.1111111111111111,0.1111111111111111,1.0135421111322,positive
'this just tastes like a this is boring',0.08333333333333333,0.0,0.3333333333333333,0.051686763311204455,negative
'new job alert  developer travelers haven denver co is looking for a ru jobs ruby rails',0.10526315789473684,0.05263157894736842,0.3684210526315789,0.5034365875748791,neutral
'reconsidering my choice of  all because of drivers exclamationmarkcharacter',0.0,0.1,0.0,-0.02,negative
'update was nice enough to trash my database and backups thank god for',0.23076923076923078,0.07692307692307693,0.23076923076923078,0.6753909264413734,positive
'how to embed web fonts into your site with  creative cloud creative bloq',0.21428571428571427,0.07142857142857142,0.14285714285714285,0.13721939194780292,neutral
'what s wrong with i can t send neither receive pics is there any prob with the network exclamationmarkcharacter questionmarkcharacter questionmarkcharacter questionmarkcharacter',0.09090909090909091,0.045454545454545456,0.18181818181818182,-0.40574664975185054,negative
'whoever wants to buy me a  gtr for christmas that would be great',0.21428571428571427,0.0,0.14285714285714285,0.20979613538364728,positive
'you re probably the only chelsea fan to think that',0.2,0.1,0.2,0.03284724167877105,negative
'never using again never had so many issues with a camera were obviously not meant for each other studentproblems exclamationmarkcharacter exclamationmarkcharacter',0.047619047619047616,0.19047619047619047,0.19047619047619047,-1.3148530762167125,negative
'save my tweets to',0.3333333333333333,0.0,0.16666666666666666,0.14827631979994915,neutral
'and have the best movies',0.2857142857142857,0.0,0.14285714285714285,0.2892400624509979,positive
'fuck i broke my  s screen fuck sadspecialcharacter exclamationmarkcharacter',0.0,0.1,0.4,-0.041666666666666664,negative
'amazing commercial always on  commercial',0.3,0.3,0.0,0.08980017546877066,positive
'breaking news we re keeping the  happyspecialcharacter',0.125,0.0,0.125,0.023565717491934354,positive
'adamparsons i m really loving that shirt it s such a lovely shade and ing an imperfect person perfectly sam',0.23809523809523808,0.14285714285714285,0.23809523809523808,1.7250199067898175,positive
'hey is a famous singer and he should be a supra model check this out happyspecialcharacter exclamationmarkcharacter exclamationmarkcharacter exclamationmarkcharacter',0.21052631578947367,0.0,0.05263157894736842,0.45437984736725434,positive
'love that  wheelchair basketball advert great marketing pulling my heartstrings and that',0.3076923076923077,0.0,0.3076923076923077,0.5234619432006872,positive
'dippin dots would be fabulous right now',0.5714285714285714,0.0,0.0,0.4039443553437742,positive
'i love you',0.5,0.0,0.0,0.6386302278075761,positive
'i heard you just got a job at  questionmarkcharacter questionmarkcharacter questionmarkcharacter questionmarkcharacter',0.07142857142857142,0.07142857142857142,0.14285714285714285,0.019548529025570506,neutral
'should nonprofits have mobile websites the conversation about mobile websites has been an questionmarkcharacter',0.1875,0.0,0.125,0.0839574141132226,neutral
'i am its not working hashtag  problems hashtag i can t find the hashtag button sadspecialcharacter',0.058823529411764705,0.11764705882352941,0.11764705882352941,-0.6631287018652194,negative
'when the app for  coming questionmarkcharacter',0.0,0.0,0.25,0.0,neutral
'wish we played more but  sadspecialcharacter',0.14285714285714285,0.0,0.14285714285714285,0.20936639118457306,negative
'smartphones take the lead in mobile phone sales worldwide cnet',0.3,0.0,0.2,0.07110479478482509,neutral
'some  would be nice rn',0.42857142857142855,0.0,0.2857142857142857,0.5805776398654146,positive
'i havent held you responsible my tweet was about not you at least not directly i want the facts',0.10526315789473684,0.15789473684210525,0.10526315789473684,-0.9197221700769663,neutral
'ugghh i regret drinking that now annoyedspecialcharacter',0.1111111111111111,0.1111111111111111,0.2222222222222222,-0.8593517138599106,negative
'isabel marant for so many frenzied women actually horrific',0.09090909090909091,0.2727272727272727,0.2727272727272727,-0.8877244598382841,negative
'incredible exclamationmarkcharacter',0.0,0.0,0.5,0.0,positive
'hanging out at seatac all day greeting our amazing field team can t wait to have a great launch exclamationmarkcharacter',0.2,0.0,0.25,0.451135943069529,positive
'are my fave',0.0,0.0,0.2,0.0,positive
'all i ate today was a cup of',0.2,0.0,0.2,0.08740334731857545,neutral
'something you might like',0.0,0.0,0.0,0.0,neutral
'plain are to die for love them we used to be fans of only cherry peanut butter is out fave now crazygoodpb exclamationmarkcharacter exclamationmarkcharacter',0.16666666666666666,0.125,0.08333333333333333,0.6944451686605577,positive
